2008-12-31,0.4135
2009-12-31,0.0135
2010-12-31,0.5660
2011-12-31,0.7771
2012-12-31,0.2673
2013-12-31,-0.3374
2014-12-31,0.5703
2015-12-31,-0.1049
2016-12-31,0.2416
2017-12-31,0.4314
2018-12-31,-0.0635
2019-12-31,0.6773
